ID,Aggressive,words,sents,numbers,unknowns,punctuation
C1035.256.3,OAG,13,2,0,6,1
C1040.3,CAG,3,1,0,2,0
C61.1037,OAG,2,1,1,0,1
C1040.364,CAG,18,1,0,15,0
C46.138,OAG,96,2,1,0,2
C1040.8,OAG,19,1,0,22,0
C55.186,OAG,34,1,0,29,0
C1040.113,NAG,2,1,0,0,0
C1033.19.4,CAG,9,1,0,7,1
C1037.26,OAG,4,1,0,0,0
C1040.313,NAG,1,1,0,0,0
C65.23,CAG,25,1,0,23,0
C44.67,NAG,9,2,0,0,2
C1048.170,OAG,18,1,0,15,0
C61.2221,OAG,5,2,0,0,1
C16.185,OAG,4,1,0,0,1
C46.164,CAG,33,1,0,24,3
C1035.137,OAG,5,1,0,4,0
C45.320,OAG,2,1,0,0,0
C1033.9,CAG,25,2,0,0,3
C1035.163,OAG,46,1,0,39,0
C1035.273,NAG,2,1,0,3,0
C6.2362,OAG,6,1,0,0,3
C52.136,OAG,2,1,0,0,0
C1040.255,OAG,6,1,0,4,0
C45.659.3,OAG,2,1,0,0,0
C55.176,OAG,10,1,0,0,0
C1030.16,NAG,19,4,0,0,4
C1038.63,NAG,15,1,0,14,0
C1040.86,NAG,5,1,0,0,1
C46.157,OAG,25,2,0,0,2
C1040.71.4,OAG,19,2,1,12,2
C61.1014,OAG,4,1,0,4,0
C1039.265,CAG,5,1,0,0,1
C61.2176,OAG,2,1,0,0,0
C1030.88.1,NAG,0,1,0,4,0
C1039.208,OAG,20,3,0,0,4
C68.499,CAG,11,1,0,0,0
C1048.163,OAG,9,1,0,9,0
C1039.203,NAG,4,1,0,0,1
C1038.254,NAG,7,1,0,0,0
C1035.128,OAG,8,1,0,0,1
C1040.370,OAG,16,1,0,0,0
C1030.69,OAG,6,1,0,38,0
C58.387,OAG,1,1,0,0,0
C1030.72,NAG,5,1,0,0,0
C1048.246,OAG,4,1,0,0,0
C55.102,OAG,5,1,0,0,1
C1040.379,NAG,21,1,0,15,0
C1048.51,OAG,1,1,0,0,0
C60.930,OAG,5,1,0,0,0
C1035.244,OAG,54,1,0,46,0
C1034.63.3,OAG,48,1,0,40,0
C68.85,CAG,2,1,0,0,0
C6.497,OAG,2,1,0,0,8
C1035.14,CAG,16,1,0,13,0
C8.2773,OAG,1,1,0,0,0
C1039.26,NAG,7,2,0,0,2
C1040.309,CAG,6,1,0,7,0
C61.1192,OAG,1,1,0,0,0
C1048.36,OAG,3,1,0,0,0
C1040.368,OAG,18,1,0,16,0
C46.118,NAG,32,1,0,25,2
C1030.100.4,OAG,2,1,0,0,0
C52.56,OAG,1,1,0,0,0
C1048.58,CAG,9,1,0,3,1
C1038.212.1,NAG,6,1,0,4,0
C1039.251,OAG,19,2,0,0,1
C1029.7,OAG,3,1,0,0,0
C1048.41,OAG,6,4,0,3,5
C1035.254.1,CAG,26,1,0,20,2
C1040.93,OAG,63,1,0,48,0
C44.288,CAG,36,1,0,0,1
C1038.203,NAG,3,1,0,0,0
C1048.202.1,OAG,71,1,0,71,0
C1035.138,NAG,4,1,0,0,0
C1040.33,CAG,71,1,0,58,0
C1033.14.1,NAG,47,1,0,33,0
C1038.102.1,CAG,15,4,0,2,4
C1040.51,NAG,4,1,0,0,0
C1033.14.3,OAG,23,1,0,19,1
C44.269,NAG,9,3,0,3,2
C55.105,CAG,11,1,0,0,0
C59.2135,OAG,20,5,0,4,5
C1030.15,OAG,81,1,0,72,1
C1038.279.3,OAG,45,2,0,0,5
C1034.18,CAG,61,1,0,50,0
C48.13,OAG,7,1,0,0,0
C60.833,NAG,7,1,0,3,0
C1039.262,NAG,3,1,0,0,0
C60.589,OAG,33,7,0,4,22
C1048.20,OAG,15,1,0,0,2
C48.33,CAG,55,1,0,44,0
C55.145,NAG,10,1,0,8,0
C1034.22,NAG,7,3,0,0,3
C1040.91.1,OAG,2,1,0,0,0
C1035.7,NAG,1,1,0,0,0
C61.720,OAG,6,1,0,0,0
C1040.198,OAG,68,1,0,50,0
C1040.264,OAG,26,1,0,20,1
C1039.104,NAG,2,1,0,0,0
C1038.279.2,NAG,4,1,0,0,1
C1040.7,CAG,50,3,0,34,3
C44.237.5,OAG,9,1,0,0,1
C62.321,OAG,14,1,0,11,0
C1038.159,NAG,3,1,0,0,1
C1040.63,OAG,4,1,0,0,0
C1048.83,OAG,13,1,0,9,1
C1040.1,OAG,31,1,0,27,0
C65.66,OAG,3,1,0,3,0
C1035.193,NAG,4,1,0,0,0
C1040.18,OAG,23,1,0,16,0
C61.793,OAG,5,1,0,0,0
C1038.55,NAG,3,1,0,0,0
C1039.252,OAG,13,2,0,0,1
C1039.229.1,NAG,0,1,0,2,0
C59.170,OAG,4,1,0,0,0
C1038.185.1,OAG,18,1,0,0,1
C1039.18,CAG,1,1,0,0,0
C1040.295,NAG,9,1,0,8,1
C1033.14.5,NAG,7,1,0,4,0
C65.364,OAG,12,3,0,0,2
C1048.136,OAG,55,1,0,43,5
C1037.39,OAG,2,1,0,0,0
C48.22,OAG,4,1,0,0,0
C67.39,NAG,8,3,0,0,2
C1034.56,NAG,9,1,0,6,0
C1035.37,NAG,12,1,1,10,0
C1030.5,CAG,8,1,0,6,0
C1048.144,OAG,2,1,0,0,0
C1048.206,NAG,70,5,0,0,8
C1039.134,OAG,6,1,0,0,1
C8.6638,OAG,3,1,0,0,1
C1048.90,OAG,10,2,0,2,5
C1040.360,CAG,7,1,0,6,0
C44.243,CAG,15,1,0,12,4
C1034.24.4,NAG,13,2,0,0,3
C1036.23.3,OAG,46,1,1,0,3
C1038.238.1,NAG,3,1,0,0,1
C1038.228.1,NAG,1,1,0,0,0
C62.77,OAG,3,1,0,0,0
C1040.6,OAG,62,1,0,56,0
C62.72,CAG,16,1,0,0,1
C1049.22,OAG,7,1,0,0,1
C1032.1,CAG,11,1,0,7,0
C1039.36,NAG,3,1,0,0,0
C1035.17,NAG,2,1,0,0,0
C1034.32.1,NAG,12,1,0,0,2
C1030.96,CAG,15,5,0,0,5
C1035.277,NAG,1,1,0,4,0
C1035.250.1,CAG,25,3,2,0,4
C61.467,OAG,5,1,0,0,0
C1048.131,OAG,2,1,0,0,1
C1048.86,OAG,21,1,0,17,0
C1035.143,OAG,6,1,0,4,0
C66.47,OAG,27,1,0,23,1
C1048.137,OAG,13,1,0,0,0
C1040.70,NAG,0,1,0,4,0
C1034.21,CAG,29,1,0,0,2
C44.249,CAG,57,1,0,42,0
C1031.2,OAG,11,1,0,0,1
C1048.126,OAG,49,1,0,38,3
C1038.17,NAG,6,1,0,4,0
C46.184,NAG,39,1,0,0,0
C1033.13.1,OAG,114,1,0,87,4
C1048.5,OAG,26,1,0,21,1
C1039.266.3,OAG,266,1,0,227,16
C1040.153,OAG,17,1,0,16,0
C1035.184.1,OAG,10,1,0,0,3
C1036.21.1,NAG,4,1,0,0,0
C1030.85.1,NAG,4,1,0,3,0
C46.226,OAG,36,1,1,0,0
C61.2156,OAG,2,1,0,0,0
C1049.9,NAG,3,1,0,0,0
C1040.245,CAG,3,2,0,0,2
C1038.122,NAG,0,1,0,3,0
C1038.286,NAG,4,1,0,0,0
C1040.20,OAG,13,1,0,0,0
C61.1631,CAG,50,1,0,39,0
C1034.46.1,NAG,43,2,0,35,1
C1048.112,CAG,88,13,0,0,13
C1040.85.2,OAG,9,1,0,7,0
C1035.149.1,OAG,9,1,0,7,0
C1048.225,NAG,0,1,0,5,0
C1039.237,OAG,10,1,0,0,0
C1040.33.1,OAG,702,3,0,750,55
C59.2122,OAG,4,1,0,0,0
C1040.322,NAG,13,1,0,11,0
C1038.10,NAG,3,1,0,0,0
C1040.190,NAG,7,1,0,0,1
C1040.101,OAG,80,1,0,68,4
C1033.14.4,NAG,14,1,0,11,0
C61.898,OAG,2,1,0,0,0
C1040.252,OAG,50,1,0,43,0
C46.201,NAG,30,2,0,0,1
C1039.54,OAG,9,3,0,0,2
C1034.40,NAG,60,2,0,59,1
C61.975,OAG,2,1,0,0,0
C61.960,OAG,3,1,0,0,0
C1039.81,OAG,11,1,0,0,4
C61.1825,OAG,7,1,0,17,0
C1038.281,OAG,6,1,0,0,0
C1040.71.2,OAG,114,1,1,99,2
C1035.166,OAG,31,1,0,0,0
C1034.69,NAG,6,1,0,4,0
C61.1396,OAG,4,1,0,4,0
C1035.178,OAG,29,1,1,0,0
C1037.30.1,NAG,49,9,0,0,9
C1040.290,OAG,14,1,0,10,0
C1048.12,CAG,4,1,0,3,0
C1035.181,OAG,70,1,0,62,2
C61.1706,CAG,8,1,0,0,0
C1040.115,CAG,7,1,0,6,0
C47.69,OAG,6,1,0,6,0
C1040.232,NAG,16,1,0,12,0
C1038.104,OAG,21,3,0,0,0
C1036.30.1,OAG,2,1,0,0,0
C1034.64.1,NAG,2,1,0,1,0
C1048.197,OAG,5,1,0,19,0
C1048.23,OAG,43,1,0,35,0
C46.195,OAG,21,1,0,0,0
C46.236.4,OAG,80,1,0,70,0
C1036.24,OAG,33,1,0,31,0
C1040.302,CAG,7,1,0,0,0
C1034.31.1,NAG,5,1,0,6,0
C45.533,OAG,8,1,0,8,1
C44.139,OAG,20,1,0,16,0
C1039.12,OAG,5,1,0,5,0
C45.610,NAG,46,8,0,0,8
C1040.227,NAG,10,1,0,6,0
C1040.61,OAG,16,1,0,14,0
C1048.32,CAG,3,1,0,16,1
C1030.99,NAG,14,1,0,11,0
C1048.77,OAG,10,1,0,10,0
C1035.70,NAG,2,1,0,0,0
C1038.90,OAG,57,5,0,0,5
C65.417,OAG,11,1,0,9,0
C1038.215.2,NAG,10,1,0,0,0
C1035.313,NAG,3,1,0,32,2
C1033.3,CAG,8,1,0,0,0
C1039.231.3,CAG,81,1,0,72,2
C1048.226,CAG,16,1,0,13,1
C59.1239,OAG,4,3,0,0,2
C44.174,OAG,16,2,0,2,2
C1034.1.1,NAG,4,1,0,3,0
C1048.116.1,NAG,0,1,0,9,0
C1034.51,NAG,3,1,0,3,0
C1038.21,NAG,3,1,0,0,0
C1035.190,OAG,27,1,0,30,0
C1040.332,NAG,0,1,0,6,0
C58.154,OAG,40,3,0,0,2
C8.5481,OAG,2,1,0,0,1
C1030.71,NAG,3,1,0,0,0
C1048.208,OAG,5,1,0,3,0
C8.2672,OAG,2,1,0,0,0
C1035.192,CAG,19,1,0,16,0
C59.1792,OAG,4,1,0,0,0
C1040.160,OAG,12,1,0,0,1
C1034.48,NAG,9,1,0,0,0
C8.8405,OAG,3,1,0,0,0
C68.270,OAG,12,1,0,12,0
C1030.70,NAG,25,1,0,22,1
C1040.228,NAG,8,1,0,5,0
C45.566,OAG,12,1,0,11,0
C1035.173,OAG,7,1,0,0,0
C1034.42.3,OAG,57,1,0,41,4
C1040.116,NAG,4,1,0,3,0
C61.1644,OAG,2,1,0,0,1
C1035.45,NAG,4,1,0,7,0
C46.201.1,NAG,9,1,0,0,0
C1039.101,NAG,2,1,0,6,0
C1035.163.2,NAG,3,1,0,0,0
C1039.264.1,OAG,15,1,0,0,0
C61.479,OAG,11,1,0,0,0
C1030.80,NAG,16,1,1,0,0
C1035.112,NAG,1,1,0,0,0
C44.109,NAG,8,1,0,0,0
C46.173,NAG,9,1,0,0,0
C1032.26,NAG,185,1,0,160,2
C1032.22.2,NAG,153,6,0,127,35
C65.228,CAG,14,1,0,9,0
C1036.3,OAG,5,1,0,0,0
C1038.224,OAG,11,1,0,0,0
C61.1624,OAG,2,1,0,0,0
C1048.119,OAG,8,1,0,7,1
C59.2382,OAG,10,1,0,6,0
C52.101,OAG,4,1,0,0,0
C1040.10,CAG,10,2,0,0,1
C45.732,NAG,9,1,0,14,1
C61.849,OAG,6,1,0,0,1
C1037.45,NAG,2,1,0,0,0
C61.288,OAG,2,1,0,0,0
C1030.65,OAG,16,1,0,16,0
C1038.261,NAG,7,1,0,0,0
C46.251,OAG,11,1,0,0,1
C8.7842,OAG,1,1,0,0,0
C1039.126,CAG,19,3,0,0,16
C1040.138,OAG,23,1,0,20,1
C61.2105,OAG,81,1,0,63,6
C1040.240.1,NAG,2,1,0,0,0
C45.638,OAG,12,1,0,13,0
C1037.43,CAG,6,1,0,0,0
C1039.83,NAG,5,1,0,0,0
C1029.8,OAG,11,3,0,0,4
C1035.299.1,NAG,3,1,0,0,0
C1036.23,OAG,19,1,0,22,0
C60.98,OAG,3,1,0,0,0
C46.265,OAG,32,4,0,0,3
C58.401,OAG,4,1,0,0,0
C1035.322.4,OAG,23,1,0,0,0
C61.27,OAG,6,1,0,6,0
C1048.161,OAG,3,1,0,5,0
C1035.97,NAG,4,1,0,1,0
C1039.234,OAG,20,2,0,0,2
C1038.128,NAG,3,1,0,10,0
C1039.261.1,OAG,7,1,0,0,0
C1035.96,NAG,1,1,0,0,0
C62.129,OAG,7,1,0,5,2
C61.1937,CAG,19,1,0,15,0
C1040.345,NAG,33,3,0,25,6
C45.283,OAG,34,2,0,0,1
C1035.322,OAG,14,1,0,14,0
C1040.387.5,NAG,8,1,0,0,0
C1040.269,CAG,18,1,0,18,0
C1038.34.1,NAG,5,1,0,2,0
C1038.95.1,NAG,3,1,0,0,0
C61.1326,OAG,6,1,0,0,0
C1037.48,NAG,4,1,0,0,1
C1038.72,NAG,3,1,0,0,0
C1040.275,NAG,13,1,0,9,0
C45.514.3,OAG,19,1,0,14,0
C48.23,OAG,11,1,0,0,1
C44.300.1,NAG,37,2,0,29,1
C1038.271,NAG,3,1,0,0,0
C55.161,OAG,3,1,0,0,0
C45.687,NAG,7,1,0,0,0
C1040.94,OAG,9,1,1,7,0
C1040.129.1,OAG,165,2,3,140,1
C1035.254,NAG,9,1,0,0,1
C1030.52,OAG,14,4,0,0,5
C1040.139,NAG,10,2,0,0,2
C1035.316,NAG,4,1,0,0,0
C1038.119,NAG,6,1,0,3,0
C44.12,OAG,2,1,0,0,0
C1035.314.4,OAG,7,1,0,0,0
C1040.358,NAG,7,1,0,0,0
C1040.98,OAG,26,1,0,22,0
C1040.66.1,NAG,13,1,0,10,1
C55.132,OAG,8,1,0,0,0
C1035.250,NAG,17,1,0,0,0
C1039.151,OAG,2,1,0,0,0
C1040.110,NAG,14,1,0,9,0
C1038.41,NAG,3,1,0,0,0
C1035.320.1,NAG,1,1,0,0,0
C1035.87.3,NAG,37,3,0,0,3
C8.3007,OAG,3,1,0,0,0
C8.2941,OAG,8,1,0,0,0
C1040.329,CAG,32,1,0,24,4
C1048.31,OAG,9,1,0,0,1
C1029.11.1,OAG,47,1,0,0,8
C47.53.1,NAG,28,1,0,19,0
C1035.162,OAG,11,1,0,9,0
C1048.237,CAG,27,1,0,22,3
C45.516,CAG,10,1,0,0,1
C1040.50,CAG,19,1,0,14,0
C55.127,OAG,9,1,0,0,0
C1038.30,NAG,18,1,0,17,0
C1040.384,OAG,9,1,0,7,0
C45.610.1,CAG,14,1,0,0,0
C62.15,OAG,12,1,0,8,2
C1036.22,OAG,60,1,0,49,0
C54.44,OAG,23,5,0,0,4
C1034.40.1,NAG,59,1,0,50,2
C45.330,OAG,40,8,0,0,9
C1030.87,NAG,6,1,0,0,1
C59.1747,OAG,6,1,0,0,0
C1038.172.1,NAG,0,1,0,13,0
C61.872,OAG,2,1,0,0,0
C46.211,OAG,5,1,1,0,0
C61.63,OAG,20,1,0,17,0
C1039.264.2,OAG,3,1,0,0,0
C51.38,OAG,5,1,0,0,1
C1040.108.2,OAG,18,1,0,15,0
C1040.242,NAG,1,1,0,0,0
C1035.300.2,OAG,13,2,0,1,1
C52.118.1,OAG,4,1,0,4,0
C1048.45,OAG,12,1,0,0,0
C45.552,CAG,95,1,0,77,0
C1038.166,NAG,5,1,0,0,0
C1034.50.3,NAG,5,1,0,4,0
C1035.260,OAG,19,1,0,18,0
C1038.254.1,NAG,1,1,0,0,1
C61.1511,OAG,12,1,0,0,0
C1035.54,NAG,3,1,0,0,0
C59.1771,OAG,2,1,0,0,0
C1048.89.1,CAG,2,2,0,4,1
C8.9864,OAG,5,1,0,0,0
C48.7.2,OAG,36,1,0,25,0
C46.73,OAG,4,1,0,0,0
C1029.9,OAG,12,2,0,0,2
C1035.286,NAG,2,1,0,16,0
C1032.4,OAG,41,3,0,0,2
C44.300.2,NAG,41,1,0,32,0
C58.466,OAG,8,1,0,7,2
C1048.70,OAG,22,1,0,17,0
C1048.33,OAG,8,3,0,0,2
C59.1436,OAG,7,1,0,7,0
C1040.163,OAG,80,1,0,66,0
C1039.127,OAG,15,1,0,0,3
C46.242.1,OAG,4,2,0,0,4
C59.160,OAG,15,1,0,0,1
C24.1795,OAG,3,1,0,0,7
C1032.27.3,CAG,66,1,0,52,12
C1038.34,NAG,12,1,0,14,0
C1038.247,NAG,4,1,0,0,0
C1039.48,OAG,7,1,0,3,0
C61.1011,OAG,5,1,0,0,0
C1033.1,CAG,29,1,0,24,0
C59.181,OAG,9,1,0,6,0
C1039.265.2,OAG,6,1,0,0,0
C1048.115.1,CAG,14,1,0,10,0
C1039.267.1,CAG,10,2,0,0,1
C1048.48,OAG,23,1,0,19,0
C1048.202,CAG,41,1,0,29,0
C68.1296.5,CAG,8,1,0,0,0
C59.392,NAG,6,1,2,0,1
C61.875,OAG,5,1,0,0,0
C45.289.2,CAG,11,3,0,0,2
C1040.276,OAG,9,1,0,7,0
C1036.22.1,OAG,12,1,0,12,0
C1040.87,OAG,55,10,0,0,10
C61.1354,OAG,16,3,0,12,2
C53.6,OAG,15,1,0,0,1
C1039.222,NAG,2,1,0,0,1
C47.97,OAG,2,1,0,0,0
C1032.11,OAG,132,1,0,87,0
C1039.63,OAG,17,2,0,0,1
C1030.34,NAG,6,1,0,0,0
C1038.233,NAG,3,1,0,0,0
C1039.136,OAG,11,1,0,0,0
C1038.172.3,NAG,0,1,0,6,0
C1036.22.2,OAG,4,1,0,0,0
C48.8,OAG,11,1,0,0,0
C1035.278,NAG,5,1,0,0,0
C1034.6,OAG,25,1,0,21,0
C59.2067,OAG,8,1,0,7,0
C1035.225,NAG,35,1,0,28,0
C1040.104,CAG,26,1,0,24,0
C1038.127,NAG,60,2,0,45,3
C1039.112,OAG,12,3,0,0,2
C1040.393.1,CAG,24,1,0,21,0
C1039.231.2,NAG,5,1,0,0,0
C60.456,OAG,7,1,0,0,1
C1032.27.1,NAG,92,7,2,0,18
C59.2369,OAG,2,1,0,1,0
C54.34.1,CAG,14,4,0,0,8
C1035.286.2,CAG,8,2,0,0,2
C1040.233,OAG,20,1,0,18,0
C55.149,OAG,8,1,0,0,0
C1039.73,OAG,15,2,0,0,2
C1035.120,NAG,1,1,0,0,0
C1040.223,OAG,23,1,0,19,0
C1039.238,OAG,264,1,0,227,16
C1034.1,NAG,155,1,0,116,0
C1034.39,CAG,46,1,0,38,0
C1035.123,NAG,2,1,0,0,0
C1038.220,NAG,3,1,0,0,0
C61.551,OAG,6,1,0,0,1
C61.359,OAG,4,1,0,0,0
C1035.291,NAG,5,1,0,0,0
C61.1349,OAG,8,1,0,0,0
C59.1501,OAG,4,1,0,3,0
C65.205,OAG,3,1,1,0,0
C1039.259.1,OAG,18,1,0,23,0
C1040.297,OAG,12,1,0,0,1
C1038.12,NAG,4,2,0,1,2
C60.157,OAG,15,1,0,12,0
C1034.46.3,OAG,84,3,0,0,4
C61.1161,OAG,106,1,0,83,6
C8.12787,OAG,3,1,0,0,0
C1039.50,CAG,13,1,0,0,0
C1049.21,NAG,6,1,0,5,0
C1040.112,NAG,2,1,0,0,0
C1034.70,NAG,1,1,0,0,0
C61.644,OAG,10,1,0,0,3
C1038.217.2,NAG,3,1,0,0,3
C44.307.4,NAG,18,1,0,0,1
C61.407,OAG,8,1,0,7,1
C55.171,OAG,3,2,0,0,2
C62.44,OAG,6,1,0,5,0
C55.158,OAG,8,1,0,0,0
C61.302,OAG,3,1,0,0,0
C1035.192.4,OAG,8,1,0,5,0
C1040.201,OAG,74,1,0,67,0
C1037.8.1,NAG,4,1,0,2,0
C1048.3,OAG,28,1,0,21,0
C1040.151,NAG,1,1,0,0,0
C1036.5,OAG,6,1,0,0,0
C1039.97,OAG,8,1,1,0,0
C46.137,OAG,2,1,0,0,0
C1039.235,NAG,3,1,0,0,0
C1034.33.1,NAG,4,1,0,4,0
C1038.223,OAG,9,1,0,0,0
C61.1307,OAG,16,1,0,13,0
C1040.8.3,CAG,62,1,0,55,0
C1033.2,OAG,74,1,0,66,0
C1040.285,OAG,19,1,0,18,0
C1030.82.2,CAG,1,1,0,7,0
C1048.168,NAG,7,1,0,6,1
C61.1167,OAG,30,1,0,0,0
C62.122,OAG,24,1,0,20,0
C59.249,CAG,7,1,0,1,0
C1048.61,OAG,48,1,0,41,0
C1040.365,NAG,4,1,0,0,0
C61.1874,OAG,8,1,0,4,0
C1037.35,OAG,1,1,0,0,0
C1040.11,CAG,10,2,0,0,2
C1040.371,OAG,11,2,0,0,1
C1038.196,NAG,8,1,0,6,0
C1035.183.1,OAG,12,4,0,0,3
C44.167,OAG,9,1,0,0,0
C61.445,CAG,4,1,0,0,1
C1040.148,OAG,110,1,0,90,0
C1035.75,NAG,4,1,0,0,0
C60.742,OAG,3,1,0,2,0
C59.981,OAG,9,1,0,1,0
C1035.101,CAG,1,1,0,0,0
C1040.220,NAG,13,1,0,8,0
C1038.65,NAG,3,1,0,0,0
C1035.315.4,OAG,8,1,2,0,0
C68.889,OAG,3,1,0,0,0
C62.299,OAG,6,1,0,6,0
C1035.286.1,NAG,16,1,0,4,1
C61.1671,OAG,9,1,0,0,0
C48.25,OAG,13,1,0,0,0
C1048.129,OAG,15,3,0,0,3
C58.198,OAG,23,1,0,17,1
C1038.37,NAG,12,1,0,23,1
C1048.34,OAG,17,1,0,12,1
C1040.314,OAG,15,1,0,19,0
C1035.8,NAG,1,1,0,0,0
C1048.207,NAG,27,1,0,0,2
C45.321,NAG,48,5,0,2,6
C1035.155,CAG,6,1,0,0,1
C1048.6,OAG,4,1,0,5,0
C1035.304,NAG,5,1,0,0,0
C61.744,OAG,5,1,0,0,0
C1035.315.1,NAG,2,1,0,0,0
C1039.237.1,OAG,120,1,0,107,0
C1034.24,CAG,28,3,0,0,4
C1038.266,NAG,3,1,0,5,0
C1035.1,NAG,2,1,0,0,0
C1039.253,OAG,19,3,0,0,3
C1038.132,NAG,12,1,0,0,0
C1035.202,OAG,2,1,0,0,1
C1032.27.2,CAG,56,2,0,45,6
C1048.175,NAG,5,2,0,8,1
C1037.25,OAG,52,1,0,43,2
C1048.231.1,NAG,0,1,0,12,0
C1037.15.1,NAG,1,1,0,0,0
C24.1623,OAG,5,1,0,0,0
C60.502,OAG,7,1,0,5,1
C8.6743,OAG,1,1,0,0,0
C1048.247,CAG,6,1,0,4,0
C1048.113,OAG,6,1,0,6,0
C45.366,OAG,1,1,0,1,0
C1035.118,NAG,4,1,0,3,0
C65.239,OAG,24,1,0,17,2
C45.167,CAG,2,1,0,0,0
C1048.199,NAG,17,1,0,13,1
C61.546,OAG,12,1,0,0,0
C68.1180,OAG,8,7,0,0,6
C50.7,OAG,6,1,0,0,0
C1039.190,OAG,21,6,0,0,5
C1040.377,CAG,51,1,0,46,0
C1030.36,CAG,35,1,0,27,0
C62.340,OAG,5,1,0,5,0
C61.1643,OAG,2,1,0,0,0
C1038.126.3,NAG,5,1,0,3,0
C44.202,CAG,382,1,0,296,89
C1032.23.1,CAG,35,1,0,28,0
C1038.181,NAG,11,1,0,0,0
C1048.19,OAG,23,3,0,0,5
C65.36,OAG,2,1,0,0,0
C1038.269,NAG,5,1,0,4,0
C65.326,OAG,7,1,0,8,0
C1040.179,OAG,53,1,0,46,0
C61.1101,CAG,48,1,0,38,0
C55.180,NAG,7,1,0,0,0
C61.1790,OAG,2,1,0,0,0
C1035.319,OAG,2,1,0,0,0
C1040.393,CAG,56,1,0,53,1
C1029.9.2,NAG,12,1,0,0,0
C1035.134.3,NAG,2,1,1,2,0
C44.225.1,OAG,10,1,0,7,0
C1038.82.2,CAG,4,1,0,0,0
C1035.50,NAG,22,1,0,16,0
C58.353,CAG,4,1,0,2,0
C1038.227,NAG,3,1,0,0,1
C1048.133,OAG,14,1,0,13,0
C1035.327.1,OAG,21,1,2,2,0
C1040.154,NAG,8,1,0,9,0
C55.116,NAG,12,5,0,0,4
C8.7465,OAG,5,1,0,0,3
C1048.26,OAG,34,3,2,0,5
C1039.144,NAG,2,1,0,0,0
C1035.312.2,CAG,12,2,0,10,1
C1034.12,OAG,7,2,0,0,2
C1038.257,NAG,26,1,0,0,0
C51.33,CAG,23,4,0,0,3
C1035.131,OAG,26,1,0,21,0
C45.414,OAG,6,1,1,0,0
C1038.115,NAG,18,1,0,15,0
C1039.258.1,CAG,2,1,0,0,0
C1048.130,OAG,6,1,0,6,0
C62.75,OAG,7,1,0,7,0
C1048.74,OAG,8,1,0,0,1
C46.230,OAG,10,2,0,0,5
C1048.153,OAG,4,1,0,0,0
C1030.89,NAG,10,1,0,0,3
C44.49,CAG,15,1,0,12,0
C61.1785,CAG,11,1,0,13,0
C1038.207,NAG,8,1,0,0,3
C1038.7.1,OAG,162,1,1,137,0
C60.791,OAG,5,1,0,3,0
C1040.24,CAG,15,1,0,10,0
C61.1275,OAG,58,1,0,46,9
C45.666,OAG,21,1,0,14,1
C60.128,OAG,3,1,0,0,0
C1030.83,NAG,23,1,0,20,2
C61.1039,OAG,18,1,0,14,0
C1049.12,NAG,1,1,0,0,1
C61.683,OAG,5,1,0,0,0
C1040.169,NAG,5,1,0,0,0
C1029.1,OAG,10,1,0,0,0
C1033.13,OAG,27,1,0,21,0
C1039.265.1,OAG,18,1,0,24,0
C1048.134,CAG,9,1,0,6,0
C1031.11,NAG,6,1,0,0,0
C1035.126,NAG,2,1,0,0,0
C61.612,OAG,18,1,0,4,0
C68.903,OAG,20,1,0,17,2
C1039.240,NAG,4,1,0,0,0
C55.187,OAG,5,1,0,0,1
C1039.265.4,OAG,5,1,0,0,0
C61.1960,OAG,7,1,0,5,1
C1040.331,CAG,14,1,0,10,0
C1048.126.1,CAG,8,2,0,2,2
C1038.221,NAG,3,1,0,0,0
C1035.117,NAG,4,1,0,0,0
C1040.236,CAG,14,1,0,0,0
C1035.305,OAG,2,1,0,0,0
C1038.126,CAG,34,1,4,0,9
C1040.249,OAG,44,1,0,36,1
C59.1508,OAG,7,4,0,0,3
C1039.131,NAG,2,1,0,0,0
C1039.39,OAG,1,1,0,0,0
C1035.163.1,OAG,6,1,0,6,0
C1035.32,NAG,2,1,0,3,2
C55.181,OAG,11,1,0,9,0
C8.5976,OAG,4,1,0,4,0
C1040.88.1,NAG,7,1,0,4,0
C1038.28.1,NAG,0,1,0,0,1
C59.870,OAG,4,1,0,0,0
C1039.266,CAG,22,5,0,0,5
C1048.115,OAG,22,1,0,15,3
C1040.256,OAG,100,1,0,92,1
C1038.110,NAG,3,1,0,1,0
C1040.388.2,OAG,14,1,0,0,0
C1038.172.4,NAG,4,1,0,0,0
C1038.32,NAG,3,1,0,3,0
C44.176,NAG,10,6,0,0,6
C1035.264,OAG,2,1,0,0,0
C1038.97,OAG,39,16,1,0,17
C65.271,NAG,16,1,0,13,0
C55.35,OAG,3,1,0,3,1
C1032.16,NAG,6,1,0,0,2
C1048.25,NAG,9,1,0,4,1
C47.50,CAG,30,1,0,27,0
C1037.4,NAG,3,1,0,0,0
C1034.52,NAG,111,1,0,81,7
C1035.312,NAG,9,1,0,10,0
C61.1595,OAG,12,1,0,0,0
C1048.183,NAG,4,1,0,5,0
C59.543,OAG,5,1,0,4,0
C44.307,OAG,124,1,0,95,6
C8.5801,OAG,4,1,0,0,0
C1039.95,OAG,9,2,0,0,1
C48.17,OAG,16,1,0,12,2
C1036.25,OAG,17,1,0,0,2
C1040.309.1,OAG,15,1,0,12,0
C65.236,CAG,9,1,0,8,0
C1035.315.3,OAG,31,4,2,0,5
C1030.94,NAG,19,1,2,18,6
