,ID,Gender,words,sents,numbers,unknowns,punctuation
4085,C1038.95.1,NGEN,3,1,0,0,0
4086,C61.1326,GEN,6,1,0,0,0
4087,C1037.48,NGEN,4,1,0,0,1
4088,C1038.72,NGEN,3,1,0,0,0
4089,C1040.275,NGEN,13,1,0,9,0
4090,C45.514.3,GEN,19,1,0,14,0
4091,C48.23,NGEN,11,1,0,0,1
4092,C44.300.1,GEN,37,2,0,29,1
4093,C1038.271,NGEN,3,1,0,0,0
4094,C55.161,GEN,3,1,0,0,0
4095,C45.687,GEN,7,1,0,0,0
4096,C1040.94,GEN,9,1,1,7,0
4097,C1040.129.1,NGEN,165,2,3,140,1
4098,C1035.254,NGEN,9,1,0,0,1
4099,C1030.52,NGEN,14,4,0,0,5
4100,C1040.139,NGEN,10,2,0,0,2
4101,C1035.316,NGEN,4,1,0,0,0
4102,C1038.119,NGEN,6,1,0,3,0
4103,C44.12,GEN,2,1,0,0,0
4104,C1035.314.4,NGEN,7,1,0,0,0
4105,C1040.358,NGEN,7,1,0,0,0
4106,C1040.98,NGEN,26,1,0,22,0
4107,C1040.66.1,NGEN,13,1,0,10,1
4108,C55.132,GEN,8,1,0,0,0
4109,C1035.250,NGEN,17,1,0,0,0
4110,C1039.151,NGEN,2,1,0,0,0
4111,C1040.110,NGEN,14,1,0,9,0
4112,C1038.41,NGEN,3,1,0,0,0
4113,C1035.320.1,NGEN,1,1,0,0,0
4114,C1035.87.3,NGEN,37,3,0,0,3
4115,C8.3007,GEN,3,1,0,0,0
4116,C8.2941,GEN,8,1,0,0,0
4117,C1040.329,NGEN,32,1,0,24,4
4118,C1048.31,NGEN,9,1,0,0,1
4119,C1029.11.1,NGEN,47,1,0,0,8
4120,C47.53.1,GEN,28,1,0,19,0
4121,C1035.162,NGEN,11,1,0,9,0
4122,C1048.237,NGEN,27,1,0,22,3
4123,C45.516,GEN,10,1,0,0,1
4124,C1040.50,NGEN,19,1,0,14,0
4125,C55.127,GEN,9,1,0,0,0
4126,C1038.30,NGEN,18,1,0,17,0
4127,C1040.384,NGEN,9,1,0,7,0
4128,C45.610.1,GEN,14,1,0,0,0
4129,C62.15,GEN,12,1,0,8,2
4130,C1036.22,NGEN,60,1,0,49,0
4131,C54.44,GEN,23,5,0,0,4
4132,C1034.40.1,NGEN,59,1,0,50,2
4133,C45.330,GEN,40,8,0,0,9
4134,C1030.87,NGEN,6,1,0,0,1
4135,C59.1747,GEN,6,1,0,0,0
4136,C1038.172.1,NGEN,0,1,0,13,0
4137,C61.872,GEN,2,1,0,0,0
4138,C46.211,GEN,5,1,1,0,0
4139,C61.63,GEN,20,1,0,17,0
4140,C1039.264.2,NGEN,3,1,0,0,0
4141,C51.38,GEN,5,1,0,0,1
4142,C1040.108.2,NGEN,18,1,0,15,0
4143,C1040.242,NGEN,1,1,0,0,0
4144,C1035.300.2,GEN,13,2,0,1,1
4145,C52.118.1,NGEN,4,1,0,4,0
4146,C1048.45,GEN,12,1,0,0,0
4147,C45.552,GEN,95,1,0,77,0
4148,C1038.166,NGEN,5,1,0,0,0
4149,C1034.50.3,NGEN,5,1,0,4,0
4150,C1035.260,NGEN,19,1,0,18,0
4151,C1038.254.1,NGEN,1,1,0,0,1
4152,C61.1511,GEN,12,1,0,0,0
4153,C1035.54,NGEN,3,1,0,0,0
4154,C59.1771,GEN,2,1,0,0,0
4155,C1048.89.1,NGEN,2,2,0,4,1
4156,C8.9864,GEN,5,1,0,0,0
4157,C48.7.2,GEN,36,1,0,25,0
4158,C46.73,NGEN,4,1,0,0,0
4159,C1029.9,NGEN,12,2,0,0,2
4160,C1035.286,NGEN,2,1,0,16,0
4161,C1032.4,NGEN,41,3,0,0,2
4162,C44.300.2,GEN,41,1,0,32,0
4163,C58.466,GEN,8,1,0,7,2
4164,C1048.70,GEN,22,1,0,17,0
4165,C1048.33,GEN,8,3,0,0,2
4166,C59.1436,GEN,7,1,0,7,0
4167,C1040.163,NGEN,80,1,0,66,0
4168,C1039.127,NGEN,15,1,0,0,3
4169,C46.242.1,GEN,4,2,0,0,4
4170,C59.160,GEN,15,1,0,0,1
4171,C24.1795,GEN,3,1,0,0,7
4172,C1032.27.3,NGEN,66,1,0,52,12
4173,C1038.34,NGEN,12,1,0,14,0
4174,C1038.247,NGEN,4,1,0,0,0
4175,C1039.48,NGEN,7,1,0,3,0
4176,C61.1011,GEN,5,1,0,0,0
4177,C1033.1,NGEN,29,1,0,24,0
4178,C59.181,GEN,9,1,0,6,0
4179,C1039.265.2,GEN,6,1,0,0,0
4180,C1048.115.1,NGEN,14,1,0,10,0
4181,C1039.267.1,NGEN,10,2,0,0,1
4182,C1048.48,NGEN,23,1,0,19,0
4183,C1048.202,NGEN,41,1,0,29,0
4184,C68.1296.5,GEN,8,1,0,0,0
4185,C59.392,GEN,6,1,2,0,1
4186,C61.875,GEN,5,1,0,0,0
4187,C45.289.2,GEN,11,3,0,0,2
4188,C1040.276,NGEN,9,1,0,7,0
4189,C1036.22.1,NGEN,12,1,0,12,0
4190,C1040.87,NGEN,55,10,0,0,10
4191,C61.1354,GEN,16,3,0,12,2
4192,C53.6,NGEN,15,1,0,0,1
4193,C1039.222,NGEN,2,1,0,0,1
4194,C47.97,GEN,2,1,0,0,0
4195,C1032.11,NGEN,132,1,0,87,0
4196,C1039.63,NGEN,17,2,0,0,1
4197,C1030.34,NGEN,6,1,0,0,0
4198,C1038.233,NGEN,3,1,0,0,0
4199,C1039.136,NGEN,11,1,0,0,0
4200,C1038.172.3,NGEN,0,1,0,6,0
4201,C1036.22.2,NGEN,4,1,0,0,0
4202,C48.8,GEN,11,1,0,0,0
4203,C1035.278,NGEN,5,1,0,0,0
4204,C1034.6,NGEN,25,1,0,21,0
4205,C59.2067,GEN,8,1,0,7,0
4206,C1035.225,NGEN,35,1,0,28,0
4207,C1040.104,NGEN,26,1,0,24,0
4208,C1038.127,NGEN,60,2,0,45,3
4209,C1039.112,NGEN,12,3,0,0,2
4210,C1040.393.1,NGEN,24,1,0,21,0
4211,C1039.231.2,NGEN,5,1,0,0,0
4212,C60.456,GEN,7,1,0,0,1
4213,C1032.27.1,NGEN,92,7,2,0,18
4214,C59.2369,GEN,2,1,0,1,0
4215,C54.34.1,GEN,14,4,0,0,8
4216,C1035.286.2,NGEN,8,2,0,0,2
4217,C1040.233,NGEN,20,1,0,18,0
4218,C55.149,GEN,8,1,0,0,0
4219,C1039.73,NGEN,15,2,0,0,2
4220,C1035.120,NGEN,1,1,0,0,0
4221,C1040.223,NGEN,23,1,0,19,0
4222,C1039.238,NGEN,264,1,0,227,16
4223,C1034.1,NGEN,155,1,0,116,0
4224,C1034.39,NGEN,46,1,0,38,0
4225,C1035.123,NGEN,2,1,0,0,0
4226,C1038.220,NGEN,3,1,0,0,0
4227,C61.551,GEN,6,1,0,0,1
4228,C61.359,GEN,4,1,0,0,0
4229,C1035.291,NGEN,5,1,0,0,0
4230,C61.1349,GEN,8,1,0,0,0
4231,C59.1501,GEN,4,1,0,3,0
4232,C65.205,GEN,3,1,1,0,0
4233,C1039.259.1,NGEN,18,1,0,23,0
4234,C1040.297,NGEN,12,1,0,0,1
4235,C1038.12,NGEN,4,2,0,1,2
4236,C60.157,GEN,15,1,0,12,0
4237,C1034.46.3,NGEN,84,3,0,0,4
4238,C61.1161,GEN,106,1,0,83,6
4239,C8.12787,GEN,3,1,0,0,0
4240,C1039.50,NGEN,13,1,0,0,0
4241,C1049.21,NGEN,6,1,0,5,0
4242,C1040.112,NGEN,2,1,0,0,0
4243,C1034.70,NGEN,1,1,0,0,0
4244,C61.644,NGEN,10,1,0,0,3
4245,C1038.217.2,NGEN,3,1,0,0,3
4246,C44.307.4,NGEN,18,1,0,0,1
4247,C61.407,GEN,8,1,0,7,1
4248,C55.171,GEN,3,2,0,0,2
4249,C62.44,GEN,6,1,0,5,0
4250,C55.158,GEN,8,1,0,0,0
4251,C61.302,GEN,3,1,0,0,0
4252,C1035.192.4,GEN,8,1,0,5,0
4253,C1040.201,NGEN,74,1,0,67,0
4254,C1037.8.1,NGEN,4,1,0,2,0
4255,C1048.3,GEN,28,1,0,21,0
4256,C1040.151,NGEN,1,1,0,0,0
4257,C1036.5,NGEN,6,1,0,0,0
4258,C1039.97,NGEN,8,1,1,0,0
4259,C46.137,GEN,2,1,0,0,0
4260,C1039.235,NGEN,3,1,0,0,0
4261,C1034.33.1,NGEN,4,1,0,4,0
4262,C1038.223,NGEN,9,1,0,0,0
4263,C61.1307,GEN,16,1,0,13,0
4264,C1040.8.3,NGEN,62,1,0,55,0
4265,C1033.2,NGEN,74,1,0,66,0
4266,C1040.285,GEN,19,1,0,18,0
4267,C1030.82.2,GEN,1,1,0,7,0
4268,C1048.168,NGEN,7,1,0,6,1
4269,C61.1167,GEN,30,1,0,0,0
4270,C62.122,GEN,24,1,0,20,0
4271,C59.249,GEN,7,1,0,1,0
4272,C1048.61,GEN,48,1,0,41,0
4273,C1040.365,NGEN,4,1,0,0,0
4274,C61.1874,GEN,8,1,0,4,0
4275,C1037.35,NGEN,1,1,0,0,0
4276,C1040.11,NGEN,10,2,0,0,2
4277,C1040.371,NGEN,11,2,0,0,1
4278,C1038.196,NGEN,8,1,0,6,0
4279,C1035.183.1,NGEN,12,4,0,0,3
4280,C44.167,GEN,9,1,0,0,0
4281,C61.445,GEN,4,1,0,0,1
4282,C1040.148,NGEN,110,1,0,90,0
4283,C1035.75,NGEN,4,1,0,0,0
4284,C60.742,GEN,3,1,0,2,0
4285,C59.981,GEN,9,1,0,1,0
4286,C1035.101,NGEN,1,1,0,0,0
4287,C1040.220,NGEN,13,1,0,8,0
4288,C1038.65,NGEN,3,1,0,0,0
4289,C1035.315.4,NGEN,8,1,2,0,0
4290,C68.889,GEN,3,1,0,0,0
4291,C62.299,GEN,6,1,0,6,0
4292,C1035.286.1,NGEN,16,1,0,4,1
4293,C61.1671,GEN,9,1,0,0,0
4294,C48.25,GEN,13,1,0,0,0
4295,C1048.129,NGEN,15,3,0,0,3
4296,C58.198,GEN,23,1,0,17,1
4297,C1038.37,NGEN,12,1,0,23,1
4298,C1048.34,NGEN,17,1,0,12,1
4299,C1040.314,NGEN,15,1,0,19,0
4300,C1035.8,NGEN,1,1,0,0,0
4301,C1048.207,NGEN,27,1,0,0,2
4302,C45.321,GEN,48,5,0,2,6
4303,C1035.155,NGEN,6,1,0,0,1
4304,C1048.6,GEN,4,1,0,5,0
4305,C1035.304,NGEN,5,1,0,0,0
4306,C61.744,GEN,5,1,0,0,0
4307,C1035.315.1,NGEN,2,1,0,0,0
4308,C1039.237.1,NGEN,120,1,0,107,0
4309,C1034.24,NGEN,28,3,0,0,4
4310,C1038.266,NGEN,3,1,0,5,0
4311,C1035.1,NGEN,2,1,0,0,0
4312,C1039.253,NGEN,19,3,0,0,3
4313,C1038.132,NGEN,12,1,0,0,0
4314,C1035.202,NGEN,2,1,0,0,1
4315,C1032.27.2,NGEN,56,2,0,45,6
4316,C1048.175,NGEN,5,2,0,8,1
4317,C1037.25,NGEN,52,1,0,43,2
4318,C1048.231.1,NGEN,0,1,0,12,0
4319,C1037.15.1,NGEN,1,1,0,0,0
4320,C24.1623,GEN,5,1,0,0,0
4321,C60.502,GEN,7,1,0,5,1
4322,C8.6743,GEN,1,1,0,0,0
4323,C1048.247,GEN,6,1,0,4,0
4324,C1048.113,GEN,6,1,0,6,0
4325,C45.366,GEN,1,1,0,1,0
4326,C1035.118,NGEN,4,1,0,3,0
4327,C65.239,GEN,24,1,0,17,2
4328,C45.167,GEN,2,1,0,0,0
4329,C1048.199,NGEN,17,1,0,13,1
4330,C61.546,GEN,12,1,0,0,0
4331,C68.1180,GEN,8,7,0,0,6
4332,C50.7,GEN,6,1,0,0,0
4333,C1039.190,NGEN,21,6,0,0,5
4334,C1040.377,NGEN,51,1,0,46,0
4335,C1030.36,NGEN,35,1,0,27,0
4336,C62.340,GEN,5,1,0,5,0
4337,C61.1643,GEN,2,1,0,0,0
4338,C1038.126.3,NGEN,5,1,0,3,0
4339,C44.202,GEN,382,1,0,296,89
4340,C1032.23.1,NGEN,35,1,0,28,0
4341,C1038.181,NGEN,11,1,0,0,0
4342,C1048.19,NGEN,23,3,0,0,5
4343,C65.36,NGEN,2,1,0,0,0
4344,C1038.269,NGEN,5,1,0,4,0
4345,C65.326,GEN,7,1,0,8,0
4346,C1040.179,NGEN,53,1,0,46,0
4347,C61.1101,GEN,48,1,0,38,0
4348,C55.180,GEN,7,1,0,0,0
4349,C61.1790,GEN,2,1,0,0,0
4350,C1035.319,NGEN,2,1,0,0,0
4351,C1040.393,NGEN,56,1,0,53,1
4352,C1029.9.2,NGEN,12,1,0,0,0
4353,C1035.134.3,NGEN,2,1,1,2,0
4354,C44.225.1,GEN,10,1,0,7,0
4355,C1038.82.2,NGEN,4,1,0,0,0
4356,C1035.50,NGEN,22,1,0,16,0
4357,C58.353,GEN,4,1,0,2,0
4358,C1038.227,NGEN,3,1,0,0,1
4359,C1048.133,GEN,14,1,0,13,0
4360,C1035.327.1,NGEN,21,1,2,2,0
4361,C1040.154,NGEN,8,1,0,9,0
4362,C55.116,GEN,12,5,0,0,4
4363,C8.7465,GEN,5,1,0,0,3
4364,C1048.26,GEN,34,3,2,0,5
4365,C1039.144,NGEN,2,1,0,0,0
4366,C1035.312.2,NGEN,12,2,0,10,1
4367,C1034.12,NGEN,7,2,0,0,2
4368,C1038.257,NGEN,26,1,0,0,0
4369,C51.33,GEN,23,4,0,0,3
4370,C1035.131,NGEN,26,1,0,21,0
4371,C45.414,GEN,6,1,1,0,0
4372,C1038.115,NGEN,18,1,0,15,0
4373,C1039.258.1,GEN,2,1,0,0,0
4374,C1048.130,GEN,6,1,0,6,0
4375,C62.75,GEN,7,1,0,7,0
4376,C1048.74,GEN,8,1,0,0,1
4377,C46.230,GEN,10,2,0,0,5
4378,C1048.153,GEN,4,1,0,0,0
4379,C1030.89,NGEN,10,1,0,0,3
4380,C44.49,GEN,15,1,0,12,0
4381,C61.1785,GEN,11,1,0,13,0
4382,C1038.207,NGEN,8,1,0,0,3
4383,C1038.7.1,NGEN,162,1,1,137,0
4384,C60.791,GEN,5,1,0,3,0
4385,C1040.24,NGEN,15,1,0,10,0
4386,C61.1275,GEN,58,1,0,46,9
4387,C45.666,GEN,21,1,0,14,1
4388,C60.128,GEN,3,1,0,0,0
4389,C1030.83,NGEN,23,1,0,20,2
4390,C61.1039,GEN,18,1,0,14,0
4391,C1049.12,NGEN,1,1,0,0,1
4392,C61.683,GEN,5,1,0,0,0
4393,C1040.169,NGEN,5,1,0,0,0
4394,C1029.1,NGEN,10,1,0,0,0
4395,C1033.13,NGEN,27,1,0,21,0
4396,C1039.265.1,NGEN,18,1,0,24,0
4397,C1048.134,NGEN,9,1,0,6,0
4398,C1031.11,NGEN,6,1,0,0,0
4399,C1035.126,NGEN,2,1,0,0,0
4400,C61.612,GEN,18,1,0,4,0
4401,C68.903,GEN,20,1,0,17,2
4402,C1039.240,NGEN,4,1,0,0,0
4403,C55.187,GEN,5,1,0,0,1
4404,C1039.265.4,NGEN,5,1,0,0,0
4405,C61.1960,GEN,7,1,0,5,1
4406,C1040.331,NGEN,14,1,0,10,0
4407,C1048.126.1,NGEN,8,2,0,2,2
4408,C1038.221,NGEN,3,1,0,0,0
4409,C1035.117,NGEN,4,1,0,0,0
4410,C1040.236,NGEN,14,1,0,0,0
4411,C1035.305,NGEN,2,1,0,0,0
4412,C1038.126,NGEN,34,1,4,0,9
4413,C1040.249,GEN,44,1,0,36,1
4414,C59.1508,GEN,7,4,0,0,3
4415,C1039.131,NGEN,2,1,0,0,0
4416,C1039.39,NGEN,1,1,0,0,0
4417,C1035.163.1,NGEN,6,1,0,6,0
4418,C1035.32,NGEN,2,1,0,3,2
4419,C55.181,GEN,11,1,0,9,0
4420,C8.5976,GEN,4,1,0,4,0
4421,C1040.88.1,NGEN,7,1,0,4,0
4422,C1038.28.1,NGEN,0,1,0,0,1
4423,C59.870,GEN,4,1,0,0,0
4424,C1039.266,NGEN,22,5,0,0,5
4425,C1048.115,GEN,22,1,0,15,3
4426,C1040.256,NGEN,100,1,0,92,1
4427,C1038.110,NGEN,3,1,0,1,0
4428,C1040.388.2,NGEN,14,1,0,0,0
4429,C1038.172.4,NGEN,4,1,0,0,0
4430,C1038.32,NGEN,3,1,0,3,0
4431,C44.176,GEN,10,6,0,0,6
4432,C1035.264,NGEN,2,1,0,0,0
4433,C1038.97,NGEN,39,16,1,0,17
4434,C65.271,GEN,16,1,0,13,0
4435,C55.35,GEN,3,1,0,3,1
4436,C1032.16,NGEN,6,1,0,0,2
4437,C1048.25,NGEN,9,1,0,4,1
4438,C47.50,GEN,30,1,0,27,0
4439,C1037.4,NGEN,3,1,0,0,0
4440,C1034.52,NGEN,111,1,0,81,7
4441,C1035.312,NGEN,9,1,0,10,0
4442,C61.1595,GEN,12,1,0,0,0
4443,C1048.183,NGEN,4,1,0,5,0
4444,C59.543,GEN,5,1,0,4,0
4445,C44.307,NGEN,124,1,0,95,6
4446,C8.5801,GEN,4,1,0,0,0
4447,C1039.95,NGEN,9,2,0,0,1
4448,C48.17,GEN,16,1,0,12,2
4449,C1036.25,NGEN,17,1,0,0,2
4450,C1040.309.1,NGEN,15,1,0,12,0
4451,C65.236,GEN,9,1,0,8,0
4452,C1035.315.3,NGEN,31,4,2,0,5
4453,C1030.94,NGEN,19,1,2,18,6
4454,C1035.218,NGEN,16,1,0,11,0
4455,C55.30,GEN,15,1,0,13,0
4456,C45.548,GEN,10,1,0,8,0
4457,C1040.30,NGEN,14,1,0,20,0
4458,C1039.229,NGEN,27,4,0,0,5
4459,C1035.200,NGEN,53,1,0,51,0
4460,C1038.262,NGEN,4,1,0,0,0
4461,C1040.188,GEN,10,1,0,9,0
4462,C1038.22,NGEN,60,1,0,60,0
4463,C1040.133,NGEN,33,1,0,26,0
4464,C44.237.4,GEN,18,1,0,2,0
4465,C46.97.1,GEN,2,1,0,0,0
4466,C61.1851,GEN,88,1,0,72,1
4467,C60.95,GEN,2,1,0,0,0
4468,C68.112,GEN,4,1,0,0,0
4469,C44.102.1,GEN,59,2,0,43,2
4470,C1038.272.3,NGEN,5,1,0,0,1
4471,C1035.321,NGEN,3,1,0,0,0
4472,C1048.223.3,NGEN,7,1,0,6,0
4473,C1048.52,GEN,5,1,0,0,0
4474,C1035.214.1,NGEN,5,1,0,0,1
4475,C1038.2,NGEN,12,1,0,9,0
4476,C1038.95,NGEN,4,1,0,0,0
4477,C1048.196.1,NGEN,3,1,0,1,0
4478,C1040.347,NGEN,8,1,0,6,0
4479,C60.217,GEN,20,1,0,19,0
4480,C1037.36,NGEN,11,2,0,2,2
4481,C45.767.2,GEN,20,1,0,16,0
4482,C1040.323,NGEN,12,2,0,1,1
4483,C1029.4.5,NGEN,66,2,0,0,12
4484,C55.101,GEN,6,1,0,0,1
4485,C67.44,GEN,40,1,0,28,0
4486,C1035.316.1,NGEN,6,2,0,3,1
4487,C54.10,GEN,46,1,0,37,0
4488,C1039.120,NGEN,23,1,0,0,5
4489,C61.1212,GEN,1,1,0,0,0
4490,C1037.37,NGEN,4,1,0,0,0
4491,C1035.298,NGEN,11,1,0,0,0
4492,C1039.216,NGEN,5,1,0,0,1
4493,C1035.3,NGEN,12,2,0,11,1
4494,C1048.95,NGEN,3,1,0,0,0
4495,C1035.34,NGEN,2,1,0,0,1
4496,C66.42,GEN,20,1,0,20,2
4497,C45.365,GEN,38,1,0,28,0
4498,C45.651.5,GEN,59,1,0,0,5
4499,C1040.162,NGEN,6,1,0,4,0
4500,C1037.14,NGEN,2,2,1,0,2
4501,C61.2166,GEN,24,1,0,22,0
4502,C1038.126.1,NGEN,6,1,0,0,0
4503,C1048.170.1,NGEN,1,1,0,1,0
4504,C60.510,GEN,3,1,0,0,0
4505,C1040.240,NGEN,29,1,0,26,2
4506,C1038.268.1,NGEN,16,1,0,0,0
4507,C1039.85,NGEN,26,3,1,1,4
4508,C1038.249,NGEN,10,1,0,8,1
4509,C54.58,GEN,8,1,0,0,1
4510,C1035.4,NGEN,2,3,0,0,2
4511,C1040.143,NGEN,11,1,0,6,0
4512,C46.85,GEN,16,1,0,0,0
4513,C1035.89,NGEN,15,1,1,0,0
4514,C46.168.1,GEN,27,1,0,22,1
4515,C1034.34,NGEN,15,2,0,0,1
4516,C44.218.3,GEN,20,1,0,0,0
4517,C1035.87.1,NGEN,5,1,0,0,0
4518,C1035.260.4,NGEN,7,2,0,0,1
4519,C1036.30.2,NGEN,7,1,0,0,1
4520,C1035.142,NGEN,8,1,0,1,0
4521,C1048.241.2,GEN,7,1,0,0,4
4522,C1038.38,NGEN,2,1,0,0,0
4523,C1032.7,NGEN,41,1,1,30,0
4524,C1035.324,NGEN,16,1,0,15,0
4525,C6.3713,GEN,3,1,0,4,0
4526,C1030.76,NGEN,2,1,0,0,0
4527,C1038.40,NGEN,3,1,0,0,0
4528,C1048.29,GEN,16,1,0,10,0
4529,C1048.242.1,NGEN,2,1,0,0,0
4530,C8.2117,GEN,4,1,0,0,0
4531,C8.8322,GEN,2,1,0,0,0
4532,C1040.304,NGEN,17,1,0,12,1
4533,C1038.171,NGEN,4,3,0,0,2
4534,C1048.194.2,GEN,72,2,0,37,6
4535,C1038.107,NGEN,2,1,0,0,0
4536,C1048.222,NGEN,36,1,0,28,6
4537,C1035.91,NGEN,3,1,0,17,0
4538,C1039.195,NGEN,4,1,0,0,1
4539,C44.291,NGEN,20,1,0,16,0
4540,C1048.167,NGEN,20,1,0,0,1
4541,C1038.186,NGEN,3,1,0,0,0
4542,C1039.29,NGEN,5,1,0,0,1
4543,C1035.119,NGEN,9,1,0,7,0
4544,C68.88,GEN,14,2,0,0,2
4545,C1040.359,NGEN,6,1,0,5,0
4546,C1040.57,NGEN,22,1,0,18,0
4547,C1038.175,NGEN,14,1,0,11,1
4548,C45.228.1,GEN,22,4,0,5,4
4549,C1040.225,NGEN,15,1,0,14,0
4550,C45.48,GEN,15,1,0,12,2
4551,C1035.36,GEN,12,1,0,0,0
4552,C61.105,NGEN,24,1,0,20,0
4553,C63.192.1,GEN,9,1,0,7,0
4554,C1040.39,NGEN,47,1,0,34,0
4555,C1030.19,GEN,8,1,0,0,0
4556,C1038.253,NGEN,3,1,0,0,0
4557,C1035.104.5,NGEN,66,7,0,5,8
4558,C44.218.2,GEN,43,1,0,0,7
4559,C61.1131,GEN,4,1,0,3,0
4560,C8.8616,GEN,4,1,0,0,0
4561,C1039.212,NGEN,3,1,0,0,0
4562,C59.182,GEN,6,1,0,4,0
4563,C1038.131,NGEN,5,1,0,5,0
4564,C1030.90,GEN,1,1,0,0,0
4565,C1030.100.2,NGEN,9,1,0,6,0
4566,C44.251,GEN,15,2,0,0,2
4567,C1048.27,GEN,19,3,0,21,2
4568,C1038.98,NGEN,21,1,0,13,3
4569,C68.169,GEN,4,1,0,0,0
4570,C1038.265,NGEN,33,7,0,8,8
4571,C1039.167,NGEN,22,1,0,0,2
4572,C1040.56,NGEN,7,1,0,5,0
4573,C1040.340,GEN,10,1,0,8,0
4574,C1038.51,NGEN,3,1,0,0,0
4575,C1035.294.4,NGEN,10,1,0,0,0
4576,C59.467,GEN,4,1,0,4,0
4577,C1035.139,NGEN,0,1,0,10,0
4578,C1048.2,GEN,10,3,0,0,2
4579,C65.26,GEN,10,1,0,9,0
4580,C1040.385,NGEN,20,1,0,17,0
4581,C1048.237.5,NGEN,44,2,0,0,10
4582,C1039.258,GEN,96,9,0,0,12
4583,C1038.104.1,NGEN,4,1,0,0,0
4584,C68.259,GEN,9,2,0,0,1
4585,C1038.185,NGEN,8,1,0,0,0
4586,C1038.3,NGEN,3,1,0,0,0
4587,C1038.43,NGEN,25,4,0,5,3
4588,C65.290,GEN,13,1,0,11,0
4589,C1035.242.1,NGEN,14,1,0,0,2
4590,C1039.49,NGEN,2,1,0,0,0
4591,C1039.152,NGEN,10,1,0,9,1
4592,C44.202.2,GEN,115,1,0,85,41
4593,C1035.209,NGEN,5,1,0,0,1
4594,C1029.6,NGEN,3,1,0,0,0
4595,C1035.229,NGEN,9,1,0,9,0
4596,C1048.115.2,GEN,16,1,0,19,0
4597,C61.204,NGEN,4,1,0,0,0
4598,C1048.81,NGEN,3,1,0,0,0
4599,C1039.27,NGEN,12,2,0,0,5
4600,C575.439,NGEN,14,1,0,11,0
4601,C130.179.1,NGEN,35,3,0,0,3
4602,facebook_corpus_msr_1563601,NGEN,44,2,0,0,3
4603,facebook_corpus_msr_233885,NGEN,39,1,0,30,1
4604,1278685975,NGEN,6,2,0,0,1
4605,C575.31,NGEN,1,1,0,0,0
4606,facebook_corpus_msr_809786,NGEN,4,1,0,0,0
4607,C101.566,NGEN,7,1,0,0,2
4608,C1035.322.5,NGEN,16,2,0,0,1
4609,C1039.144,NGEN,2,1,0,0,0
4610,C101.820,NGEN,7,1,0,0,0
4611,C101.694,NGEN,68,8,1,0,11
4612,facebook_corpus_msr_1228727,NGEN,38,1,0,36,1
4613,C10.121,NGEN,6,1,0,0,0
4614,C575.571,NGEN,5,1,0,0,0
4615,C1048.24,GEN,2,1,0,2,0
4616,1245403719748825089,NGEN,17,1,0,0,0
4617,C100.2,NGEN,4,1,0,4,0
4618,C44.345.4,GEN,4,1,0,0,0
4619,facebook_corpus_msr_233620,NGEN,62,1,0,66,0
4620,C95.276,NGEN,47,3,0,0,6
4621,1278696527,NGEN,9,1,0,0,1
4622,C575.331,NGEN,1,1,0,7,0
4623,C101.371,NGEN,27,3,0,0,3
4624,facebook_corpus_msr_1371322,NGEN,20,1,0,18,0
4625,1250211321498329090,NGEN,36,2,2,0,8
4626,1249244291181887489,NGEN,7,1,0,0,0
4627,C1048.74,GEN,8,1,0,0,1
4628,C61.644,NGEN,10,1,0,0,3
4629,C8.150,GEN,47,6,0,0,7
4630,C577.349,NGEN,17,2,0,0,2
4631,C1039.23,NGEN,16,2,0,0,1
4632,facebook_corpus_msr_1241947,NGEN,38,1,0,29,0
4633,C95.347.2,NGEN,141,26,6,3,41
4634,C579.617,NGEN,12,1,0,0,0
4635,C45.107,GEN,16,1,0,15,0
4636,C95.98,NGEN,36,1,0,2,2
4637,C1038.240,NGEN,20,2,0,0,2
4638,C105.15,NGEN,3,1,0,0,0
4639,C579.575,NGEN,2,2,0,0,6
4640,C29.8,GEN,20,1,0,0,0
4641,1245552218171834368,NGEN,8,2,0,1,2
4642,C12.86,NGEN,24,1,1,0,0
4643,C575.530,NGEN,4,1,0,3,0
4644,facebook_corpus_msr_1956031,NGEN,18,1,3,0,1
4645,C106.2,NGEN,16,1,1,0,5
4646,C101.920.5,NGEN,6,1,0,0,0
4647,C95.471,NGEN,6,1,0,1,0
4648,C95.27,NGEN,5,1,0,0,0
4649,C24.4204,GEN,36,1,1,0,0
4650,C1039.260.1,GEN,8,1,0,0,1
4651,C1048.126,GEN,49,1,0,38,3
4652,C579.487,NGEN,50,1,0,41,0
4653,C130.9,NGEN,2,1,0,0,0
4654,C577.142,NGEN,8,1,0,0,0
4655,1250531018127237120,NGEN,33,2,0,0,2
4656,C575.651,NGEN,14,3,0,0,2
4657,C1039.2,NGEN,6,1,0,0,1
4658,C95.372.1,NGEN,19,3,0,0,2
4659,1278705690,NGEN,19,4,0,0,6
4660,C579.50,NGEN,8,1,0,0,0
4661,C130.11,NGEN,2,1,0,0,0
4662,C1035.18,NGEN,14,1,0,16,0
4663,C108.91,GEN,3,1,0,0,0
4664,C61.1307,GEN,16,1,0,13,0
4665,1278696056,NGEN,6,3,0,0,2
4666,C101.40,NGEN,18,1,0,0,2
4667,facebook_corpus_msr_956308,NGEN,9,2,0,0,1
4668,C59.2345,GEN,6,1,0,0,1
4669,1278705879,NGEN,11,1,0,0,0
