ID	Gender	words	sents	numbers	unknowns	punctuation
1245586825319571456	NGEN	19	2	0	0	3
C61.1131	GEN	4	1	0	3	0
C10.24.2	NGEN	7	1	0	0	0
C45.321	GEN	48	5	0	2	6
C59.1501	GEN	4	1	0	3	0
C12.58	NGEN	22	1	0	0	0
C101.931.1	NGEN	2	1	0	0	0
C579.630	NGEN	6	1	0	0	0
facebook_corpus_msr_1610626	NGEN	2	1	2	0	2
C1040.3	NGEN	3	1	0	2	0
facebook_corpus_msr_2203264	NGEN	19	1	0	0	1
C1039.229.1	NGEN	0	1	0	2	0
C579.703.1	NGEN	7	1	0	0	0
C6.2362	GEN	6	1	0	0	3
C101.922	NGEN	4	1	0	0	0
C8.7213	GEN	1	1	0	0	0
C95.117	NGEN	5	2	0	0	1
C130.25	NGEN	6	1	0	0	1
facebook_corpus_msr_233597	NGEN	13	2	0	0	1
C101.896.4	NGEN	7	1	0	0	0
1249007789319454720	NGEN	5	1	0	0	1
1248623664037113862	NGEN	11	1	0	8	0
C579.770	NGEN	2	1	0	0	0
C1035.145	NGEN	2	1	0	0	0
C25.520.1	GEN	32	4	0	0	5
C579.245	NGEN	12	1	0	0	0
C575.525	NGEN	1	1	0	0	0
C1038.95.1	NGEN	3	1	0	0	0
C95.419	NGEN	8	1	0	0	1
C115.29	NGEN	6	2	0	0	1
1245939333967667201	NGEN	52	1	0	40	0
C1040.309.1	NGEN	15	1	0	12	0
C8.404	GEN	2	1	0	0	0
C44.218.2	GEN	43	1	0	0	7
1245011493097074688	NGEN	38	2	0	31	1
C1040.66.2	NGEN	17	1	0	14	0
C44.49	GEN	15	1	0	12	0
C577.265	NGEN	10	1	0	0	0
C95.461	NGEN	2	1	0	0	0
C7.1216	GEN	8	1	0	0	1
C95.178	NGEN	8	1	0	0	0
C1048.144	GEN	2	1	0	0	0
C10.83	NGEN	2	1	0	0	0
C1040.86	NGEN	5	1	0	0	1
C4.873	GEN	9	1	0	0	0
C10.127	GEN	16	2	0	0	2
C579.706	NGEN	1	1	0	0	0
C7.391	GEN	13	1	0	0	0
C1035.290.4	NGEN	49	8	1	0	7
C115.58	NGEN	7	1	0	0	1
C54.34.1	GEN	14	4	0	0	8
C95.463.2	NGEN	3	1	0	0	1
C4.525	GEN	15	1	0	0	1
1244990021800583170	NGEN	25	2	0	0	1
1245753034509922304	NGEN	37	1	0	37	1
C1048.114	GEN	40	2	0	31	2
C10.79	NGEN	17	1	0	0	1
1278697275	NGEN	22	2	1	0	5
1245854651162873856	NGEN	7	1	0	1	0
C575.435	NGEN	2	1	0	0	0
C23.49	GEN	9	1	0	0	0
C579.335	NGEN	7	1	0	3	0
C577.353	NGEN	12	1	0	1	0
C130.128	GEN	17	1	0	3	0
C101.821	NGEN	24	1	0	0	2
C579.404	NGEN	8	1	0	0	1
C1039.107	NGEN	24	1	1	0	1
C55.129	GEN	41	1	0	31	0
C101.772	NGEN	15	1	0	0	0
C95.38	NGEN	45	2	0	0	6
facebook_corpus_msr_1876660	NGEN	21	2	0	0	3
C48.23	NGEN	11	1	0	0	1
1250661419240108032	NGEN	7	1	0	0	0
C1030.1	NGEN	9	1	0	8	0
C1037.12	NGEN	4	1	0	0	0
1244928540732080129	NGEN	30	5	0	0	4
C1040.220	NGEN	13	1	0	8	0
C1035.300.2	GEN	13	2	0	1	1
C1035.153	NGEN	2	1	0	0	0
C579.426	NGEN	5	1	0	0	0
C95.450	NGEN	47	2	0	0	2
C39.45	GEN	76	4	0	0	7
C95.231	NGEN	20	2	0	0	1
C1035.294.4	NGEN	10	1	0	0	0
C61.1477	GEN	23	1	0	16	0
C579.733	NGEN	2	1	0	0	0
C577.341	NGEN	14	1	0	0	1
C1035.103	NGEN	2	1	0	0	0
C95.244	NGEN	4	1	0	0	0
C579.638.1	NGEN	7	1	0	6	0
C579.125	NGEN	4	1	0	3	0
C1048.113	GEN	6	1	0	6	0
C61.1192	GEN	1	1	0	0	0
1278696429	NGEN	18	2	0	0	2
C101.843	NGEN	13	1	0	0	0
C1048.135	GEN	37	1	0	30	2
C575.202	NGEN	46	1	0	0	0
C4.151	GEN	8	1	0	6	0
facebook_corpus_msr_1325407	NGEN	22	1	0	18	0
C1038.172	NGEN	6	1	0	0	1
C8.4722	GEN	20	1	0	1	0
C577.208	NGEN	7	1	0	3	0
C101.222	NGEN	7	1	0	0	2
C24.834.1	GEN	96	13	1	17	17
1250634816145387521	NGEN	46	1	0	0	6
C1034.31.1	NGEN	5	1	0	6	0
1278705943	NGEN	19	3	1	0	5
C10.43.2	NGEN	3	1	0	0	0
facebook_corpus_msr_2111251	NGEN	12	1	0	0	0
C1040.123	NGEN	19	1	0	14	0
C1040.33	NGEN	71	1	0	58	0
C1038.10	NGEN	3	1	0	0	0
C115.137	NGEN	27	7	0	0	6
1246070353173962753	NGEN	7	1	0	5	0
C108.56	NGEN	5	1	0	0	0
C115.142.1	NGEN	1	1	0	0	0
C575.297	NGEN	3	1	0	0	0
1245560229908992000	NGEN	19	1	0	0	2
C7.2417.1	GEN	14	1	0	0	1
C48.2	GEN	13	1	0	11	0
C575.719	NGEN	2	1	0	0	0
1246152662204035072	NGEN	2	1	0	0	0
C55.87	GEN	10	1	0	0	2
C115.121	NGEN	20	1	0	0	1
C95.468	NGEN	3	1	0	0	1
C7.354	GEN	16	1	0	0	0
C577.258	NGEN	0	1	0	0	4
C8.4292	GEN	5	1	0	0	0
C1038.203	NGEN	3	1	0	0	0
facebook_corpus_msr_1450800	NGEN	3	1	0	0	0
1252105390919163908	NGEN	10	1	0	0	0
C101.960.5	NGEN	48	5	3	0	4
1245586410364481536	GEN	13	1	0	0	0
C1038.216.1	NGEN	3	1	0	0	1
C10.1386.2	GEN	10	1	0	0	1
C579.84	NGEN	6	1	0	6	0
C61.294	GEN	5	1	0	5	0
C7.2405.3	GEN	39	4	1	0	5
C33.1	NGEN	22	2	0	0	2
facebook_corpus_msr_1737133	NGEN	4	1	0	0	1
C101.624	NGEN	4	1	0	0	1
C1038.75	NGEN	47	3	0	0	3
1245655978109894657	GEN	13	1	0	15	0
C68.707	GEN	3	1	0	0	0
C8.1032	GEN	8	1	0	0	1
C36.1123.1	GEN	37	2	0	0	2
C1030.47	NGEN	5	1	0	0	1
facebook_corpus_msr_325604	NGEN	1049	46	21	0	250
facebook_corpus_msr_656225	NGEN	32	4	0	0	4
C579.457	NGEN	6	1	0	0	0
C575.163	NGEN	5	1	0	0	0
C1034.63.3	NGEN	48	1	0	40	0
C10.48.3	NGEN	29	1	0	0	0
C1033.14.1	NGEN	47	1	0	33	0
C8.8285	GEN	11	1	0	5	1
C579.44	NGEN	5	1	0	0	0
C10.87	NGEN	21	3	0	9	2
facebook_corpus_msr_1945456	NGEN	72	4	0	0	3
C106.39	NGEN	15	1	0	0	2
1250624471943110656	NGEN	57	1	0	62	2
C101.381	NGEN	30	1	0	0	3
C1048.213.2	NGEN	0	1	0	3	0
C1039.30	NGEN	3	1	0	0	0
C95.143	NGEN	13	1	0	0	0
C10.128	NGEN	3	1	0	0	0
C95.140	NGEN	8	1	0	0	0
C108.73	GEN	57	4	0	0	6
C95.381.2	NGEN	6	1	0	0	2
C1030.98.3	NGEN	82	3	0	73	3
C575.520	NGEN	4	1	0	0	0
C1032.27.1	NGEN	92	7	2	0	18
C115.217	NGEN	8	1	0	4	0
1245582996985372674	NGEN	82	1	0	75	0
C1038.126.1	NGEN	6	1	0	0	0
C10.57.5	NGEN	126	4	2	0	3
C101.635	NGEN	10	1	0	1	1
C62.44	GEN	6	1	0	5	0
C61.2166	GEN	24	1	0	22	0
C579.779	NGEN	3	1	0	0	0
C1039.161	NGEN	11	1	0	0	0
C575.50	NGEN	24	1	0	0	0
C1039.82	NGEN	11	1	0	0	1
C9.104	GEN	13	1	0	0	2
C1038.72	NGEN	3	1	0	0	0
1245013394437992448	NGEN	42	6	0	0	7
C1035.124	NGEN	3	1	0	0	1
C579.341	NGEN	14	2	0	0	2
C575.506	NGEN	12	1	0	0	0
C10.34	NGEN	3	1	0	1	0
C95.258.2	NGEN	1	1	0	0	0
C579.526	NGEN	11	1	0	0	0
C1029.8	NGEN	11	3	0	0	4
C95.381.1	NGEN	12	3	0	0	2
C95.383.1	NGEN	1	1	0	0	1
C577.144	NGEN	9	1	0	2	0
C1031.10	NGEN	5	1	0	0	0
C95.442	NGEN	4	2	0	0	2
C95.248	NGEN	7	1	0	0	1
C579.434	NGEN	5	1	0	0	0
C4.849	GEN	10	1	0	0	1
C101.630	NGEN	11	1	0	0	0
C36.367	GEN	5	1	0	0	0
1278707130	NGEN	20	1	0	0	4
C575.709	NGEN	3	1	0	0	0
1246697663552081920	NGEN	29	1	0	24	0
C575.231	NGEN	28	1	1	0	0
C95.106	NGEN	19	1	0	0	0
C1039.12	NGEN	5	1	0	5	0
1245706126173204480	GEN	10	1	0	0	0
C577.181.1	NGEN	18	2	0	2	2
C7.2529	GEN	5	1	0	0	0
C579.560	NGEN	1	1	1	0	1
C579.491	NGEN	7	1	0	0	0
C101.330	NGEN	5	1	0	0	0
C579.700	NGEN	7	1	0	2	0
C7.900	GEN	18	3	0	0	3
C579.767	NGEN	8	1	0	7	0
C579.641	NGEN	5	1	0	0	0
facebook_corpus_msr_1945598	NGEN	10	1	0	0	0
C575.721	NGEN	3	1	0	0	0
C95.398	NGEN	11	1	0	0	0
C95.127	NGEN	11	1	0	0	0
C579.42	NGEN	3	1	0	0	0
C575.693	NGEN	5	1	0	0	0
C579.752	NGEN	1	1	0	0	0
facebook_corpus_msr_1805716	NGEN	28	1	0	0	2
1252299688491069443	NGEN	7	2	0	0	1
C60.894	GEN	19	1	0	0	4
C45.767.2	GEN	20	1	0	16	0
1245907321709948929	GEN	19	1	0	0	3
C12.149.1	NGEN	20	1	0	0	0
C1038.80	NGEN	5	1	0	0	0
1245879132040224768	NGEN	21	1	0	25	0
C575.262	NGEN	22	1	0	0	0
C7.1756	GEN	46	1	0	0	0
C12.107	NGEN	3	1	0	0	0
C579.653	NGEN	2	1	0	0	0
C95.132	NGEN	25	1	0	0	1
C8.3053	GEN	14	1	0	0	1
C108.102.1	NGEN	10	1	0	0	0
C95.462	NGEN	26	3	0	0	4
C130.12	NGEN	10	1	0	0	0
C577.351.1	NGEN	7	1	0	0	0
C1048.229	NGEN	0	1	0	1	0
178954596792811520	NGEN	19	3	0	0	2
C1035.264.1	NGEN	10	1	0	6	1
C1034.2.1	NGEN	3	1	0	3	0
C4.428	GEN	17	1	1	0	0
C1034.62.3	NGEN	12	1	0	12	1
C55.156	GEN	26	6	0	2	6
C579.149	NGEN	13	1	0	0	1
C575.673	NGEN	6	1	0	0	0
C95.311	NGEN	78	6	0	0	11
C95.330	NGEN	15	5	0	0	4
C7.1562	GEN	30	1	0	0	3
C1030.44	NGEN	25	3	0	0	2
C8.491	GEN	3	1	0	0	1
facebook_corpus_msr_2175539	NGEN	15	1	0	21	0
facebook_corpus_msr_1360495	NGEN	18	1	0	15	2
C1048.32	NGEN	3	1	0	16	1
C1040.24	NGEN	15	1	0	10	0
C8.4111	GEN	3	1	0	0	0
facebook_corpus_msr_710115	NGEN	9	1	0	0	1
C1039.11	GEN	4	1	0	0	1
C1035.226	GEN	13	1	0	10	0
facebook_corpus_msr_1805256	NGEN	13	1	0	0	0
C101.524	NGEN	15	1	0	2	0
C1035.191	GEN	73	2	0	56	0
C579.580.1	NGEN	60	1	0	46	0
C101.882	NGEN	17	1	0	3	0
C579.237	NGEN	4	1	0	0	0
C1039.249.1	NGEN	7	1	0	0	0
C1032.15.1	NGEN	8	1	0	0	1
1246047447396352000	NGEN	12	2	0	0	2
1278696207	NGEN	7	1	0	0	0
C36.1142.4	GEN	19	1	0	0	0
C35.89	GEN	74	6	1	0	9
1247559681557401600	NGEN	66	1	0	53	1
C100.40	GEN	15	1	0	0	0
C101.216	NGEN	34	2	1	0	8
C1035.216	NGEN	2	1	0	0	0
C101.896	NGEN	32	4	0	0	3
C130.71	NGEN	3	1	0	0	0
C101.562	NGEN	13	2	0	0	2
C61.1827.1	GEN	13	1	0	0	0
1245198865822666753	NGEN	32	4	0	29	3
C1035.95	NGEN	39	1	0	26	0
C95.136	NGEN	14	1	0	0	0
1244999302113415169	NGEN	61	1	0	55	0
C1035.77	NGEN	3	1	0	2	0
1248640548744781826	NGEN	6	1	1	0	1
C8.5579	GEN	2	1	0	2	0
C101.21	NGEN	6	2	0	0	2
C95.91	NGEN	18	1	0	0	0
C101.398	NGEN	43	1	0	0	3
C577.263	NGEN	2	1	0	0	0
1278706981	NGEN	5	1	0	0	2
C575.676	NGEN	8	1	0	7	1
facebook_corpus_msr_233683	NGEN	21	7	0	0	10
1245686169750429696	NGEN	12	1	0	12	0
C36.647.1	GEN	13	1	0	0	0
C1048.164	GEN	73	1	0	58	4
C1039.27	NGEN	12	2	0	0	5
C24.1291	GEN	13	1	0	0	2
1248550517946499072	NGEN	15	2	0	0	4
C575.764	NGEN	5	1	0	0	0
C55.139	GEN	14	1	0	12	0
1278697175	NGEN	10	1	0	0	1
C101.894	NGEN	14	1	0	0	0
C115.24	NGEN	12	1	0	0	0
C1037.36	NGEN	11	2	0	2	2
C575.622.2	NGEN	6	1	0	4	0
1278696272	NGEN	11	1	0	1	1
1245468412110749696	NGEN	33	2	0	0	2
C105.14	NGEN	4	1	0	1	0
C577.342.2	NGEN	62	1	0	62	0
C579.71	NGEN	47	1	0	0	0
facebook_corpus_msr_1972719	NGEN	7	2	0	1	2
1245636344333754372	NGEN	28	1	0	0	2
1245757050107203584	NGEN	23	2	0	21	1
C10.42.1	NGEN	4	1	0	0	0
C12.98	NGEN	24	1	0	0	0
C10.100	NGEN	10	2	0	1	1
C62.122	GEN	24	1	0	20	0
C575.438	NGEN	3	1	0	0	0
C36.683	GEN	33	3	0	0	2
C101.924.3	NGEN	15	1	0	0	0
C579.293	NGEN	6	1	0	0	0
C1048.159	NGEN	7	3	0	2	2
C1048.59	GEN	17	1	0	14	0
C1038.112	NGEN	2	2	0	0	2
C101.929	NGEN	31	1	2	0	1
facebook_corpus_msr_1351240	NGEN	24	1	0	0	0
C46.173	GEN	9	1	0	0	0
C577.43	NGEN	9	1	0	0	0
C55.161	GEN	3	1	0	0	0
C60.455	GEN	8	3	0	0	2
C105.37	NGEN	2	1	0	0	0
C575.502	NGEN	1	1	0	0	0
C95.108	NGEN	11	1	0	0	1
C1039.99	NGEN	2	1	0	0	0
C1040.37	NGEN	48	1	0	38	0
C12.41	GEN	29	1	0	0	1
1278686075	GEN	10	1	0	0	1
C95.465.4	NGEN	1	1	0	0	0
C1038.265.1	NGEN	41	3	0	0	4
C579.407.5	NGEN	21	3	0	0	2
1278685498	NGEN	9	1	0	0	2
C32.7	GEN	7	1	0	0	0
C1038.254.1	NGEN	1	1	0	0	1
C36.701	GEN	23	3	0	0	4
C10.135.2	NGEN	14	1	0	0	0
1278696204	NGEN	27	2	0	1	6
C1035.324	NGEN	16	1	0	15	0
C1033.4.1	NGEN	130	3	0	102	11
1245244970774040577	NGEN	36	1	0	40	4
C68.889	GEN	3	1	0	0	0
C1040.181	NGEN	16	1	0	14	0
1246056639171461121	NGEN	6	1	0	0	1
C577.50.1	NGEN	8	1	0	6	0
C575.606	NGEN	3	1	0	0	0
C66.47	GEN	27	1	0	23	1
1245410530434531329	NGEN	57	1	0	57	4
C95.341.1	NGEN	90	4	0	0	12
C101.788	NGEN	11	1	0	0	1
C101.909.3	NGEN	1	1	0	0	0
1249577749196312577	NGEN	35	6	1	28	5
facebook_corpus_msr_956362	NGEN	11	1	1	0	0
facebook_corpus_msr_2111199	NGEN	43	4	0	0	4
C36.859.1	GEN	3	1	0	0	0
C1035.315.1	NGEN	2	1	0	0	0
C10.28.1	NGEN	29	1	0	0	0
1245945514622779392	NGEN	29	6	0	0	9
facebook_corpus_msr_300365	NGEN	3	2	1	0	1
C1035.322	NGEN	14	1	0	14	0
C1038.171	NGEN	4	3	0	0	2
C579.624.2	NGEN	2	2	0	0	1
facebook_corpus_msr_300240	NGEN	15	1	0	0	1
C10.40	NGEN	31	1	0	0	2
C33.45.4	NGEN	91	1	0	0	6
C1039.6	NGEN	20	2	0	0	2
C95.260	NGEN	4	1	0	0	1
C577.122	GEN	19	1	0	0	0
C575.605	NGEN	2	1	0	0	0
C1032.25.2	NGEN	7	1	0	5	0
C7.2136	GEN	34	1	0	0	0
C101.898	NGEN	16	1	0	0	0
1244903440695750658	NGEN	34	2	0	0	4
C1048.27	GEN	19	3	0	21	2
facebook_corpus_msr_1805194	NGEN	21	1	0	0	3
C1040.112	NGEN	2	1	0	0	0
C575.727	NGEN	30	7	0	0	7
C577.148	NGEN	4	1	0	0	0
1246010196964429826	NGEN	27	1	0	20	0
C38.746.1	GEN	30	1	0	0	0
C10.384.2	GEN	36	4	1	0	5
C575.32	NGEN	3	1	0	0	1
C10.58.5	GEN	6	1	0	0	0
C1040.90	NGEN	12	1	0	0	0
C1048.221	NGEN	8	2	1	0	2
1245563953901481984	GEN	33	1	0	21	0
C95.11	NGEN	7	1	0	0	0
C101.525	NGEN	11	1	0	0	0
C95.347	NGEN	14	1	0	0	0
C1038.122	NGEN	0	1	0	3	0
C1039.218	NGEN	7	1	0	0	2
C8.2454	GEN	374	28	1	0	45
1278696160	NGEN	8	1	0	0	5
C106.1	NGEN	5	1	0	0	0
C68.903	GEN	20	1	0	17	2
1245404556571242496	NGEN	36	1	0	32	0
1249226704465231873	NGEN	42	2	2	36	2
C8.3963	GEN	3	1	0	0	7
C36.970	GEN	21	1	0	0	2
C8.4278	GEN	5	1	0	0	0
C10.130.2	NGEN	21	7	0	1	6
C579.175	NGEN	11	1	0	1	0
C61.1960	GEN	7	1	0	5	1
C577.304	NGEN	20	3	0	0	3
C577.114	NGEN	1	1	0	1	0
C1039.266	NGEN	22	5	0	0	5
1309306164945977344	NGEN	3	1	0	0	2
1278686419	NGEN	15	1	0	0	2
C100.5	NGEN	12	1	0	0	0
1252076358001242112	NGEN	20	3	0	0	2
C1038.158	NGEN	3	1	0	0	0
C579.240	NGEN	20	3	0	0	3
1245406326496178178	NGEN	21	2	0	0	1
C101.545	NGEN	37	1	1	0	0
C101.708	NGEN	22	3	1	0	2
C1035.322.4	NGEN	23	1	0	0	0
C1035.40	NGEN	2	1	0	0	0
C575.117	NGEN	17	1	0	13	0
C1040.114.1	NGEN	12	1	0	8	0
C577.5	NGEN	53	1	1	50	0
1278706712	NGEN	7	1	4	0	4
facebook_corpus_msr_708847	NGEN	2	1	0	0	0
C1030.88.1	NGEN	0	1	0	4	0
facebook_corpus_msr_484088	NGEN	4	1	0	0	0
facebook_corpus_msr_1804963	NGEN	20	1	0	0	1
C579.129	NGEN	0	1	0	0	2
C61.55	GEN	15	1	0	0	0
C46.184	GEN	39	1	0	0	0
C1039.225	NGEN	12	1	0	0	1
C1035.184	NGEN	68	1	0	49	2
C8.7676	GEN	21	2	0	0	5
1245533450108456960	NGEN	20	3	0	0	3
1245598498008887301	GEN	13	5	0	0	4
C577.82	NGEN	7	1	0	0	0
C575.726	NGEN	44	1	0	38	1
1246717335420846080	NGEN	38	1	0	44	4
C579.191	NGEN	36	5	0	0	5
C101.653	NGEN	21	2	0	0	2
C579.258	NGEN	30	1	0	24	0
C579.719	GEN	35	2	0	0	4
C24.4765	GEN	404	14	3	0	32
C1040.259	NGEN	58	1	0	45	6
1246124820070379521	NGEN	12	1	0	9	0
C12.26	NGEN	21	1	0	0	0
1245644576058048513	NGEN	28	2	6	22	4
C4.5	GEN	82	2	0	0	3
C1038.188	NGEN	35	1	0	32	0
C10.116.2	NGEN	9	1	0	0	4
C10.32	NGEN	4	1	0	0	0
1249685298511892486	NGEN	31	3	1	0	3
C58.400	GEN	3	1	0	0	0
C1040.208	GEN	19	1	0	15	0
C24.2628	GEN	123	7	0	0	13
C95.399.1	NGEN	12	1	1	0	0
C115.167.2	NGEN	2	1	0	0	1
C24.973	GEN	20	1	0	0	1
C577.309	NGEN	2	1	0	3	0
facebook_corpus_msr_1805301	NGEN	8	1	0	0	1
C577.358	NGEN	48	4	1	0	2
C577.355	NGEN	10	1	0	6	0
C41.394	GEN	68	3	0	0	9
C95.466	NGEN	5	1	0	0	0
C44.202.2	GEN	115	1	0	85	41
C575.281	NGEN	0	1	0	3	0
1278706790	NGEN	10	1	0	0	3
C579.775	NGEN	5	1	0	0	0
C575.82	NGEN	15	3	0	0	3
C579.525	NGEN	3	1	0	0	0
facebook_corpus_msr_1034480	NGEN	12	1	0	0	2
C1040.88.1	NGEN	7	1	0	4	0
C3.301	GEN	49	2	0	0	3
C10.91	GEN	3	1	0	0	5
facebook_corpus_msr_654872	NGEN	5	1	0	0	0
C108.89	GEN	6	1	0	0	0
C95.353.2	NGEN	7	1	0	0	0
C7.421	GEN	4	1	0	5	0
C579.86	NGEN	7	1	0	0	1
1245332497866473473	NGEN	18	1	0	16	0
C579.97	NGEN	5	1	0	0	1
C8.3029	GEN	19	3	0	0	11
1245987433784565762	GEN	51	3	0	0	4
1246012855461138433	NGEN	40	1	0	31	3
C65.23	GEN	25	1	0	23	0
C1030.62	NGEN	74	1	0	58	4
C61.365	GEN	5	1	0	0	0
1278696137	NGEN	16	1	0	4	1
facebook_corpus_msr_1937572	NGEN	23	1	0	0	1
C101.478	NGEN	9	1	0	0	0
C1048.39	GEN	13	1	0	9	0
facebook_corpus_msr_1805709	NGEN	5	1	0	0	0
C115.178.2	NGEN	37	2	1	0	0
C108.21	NGEN	4	1	0	0	0
C575.93	NGEN	4	1	0	3	0
C575.328	GEN	20	1	2	2	0
C1034.24.2	NGEN	20	1	0	0	3
C1034.24.3	NGEN	11	1	0	0	3
C59.2067	GEN	8	1	0	7	0
C115.124.2	NGEN	26	1	0	0	0
C115.166	NGEN	5	1	0	2	0
1278706563	NGEN	18	1	0	0	3
C1038.217	NGEN	6	2	0	0	3
C101.442	NGEN	5	1	0	0	1
C1038.95.2	NGEN	4	2	0	0	1
C1030.94	NGEN	19	1	2	18	6
C1038.295.1	NGEN	16	3	0	0	3
C1040.318	NGEN	20	1	0	18	0
C101.931.4	NGEN	2	1	0	0	0
C46.179	GEN	7	1	0	0	0
C46.261	GEN	10	1	0	0	0
C95.243.3	NGEN	5	1	0	0	2
C579.428	NGEN	50	5	0	3	5
C1030.69	NGEN	6	1	0	38	0
C101.662	NGEN	13	1	0	0	0
C1040.16	NGEN	19	3	0	0	3
1253191257951617030	NGEN	4	1	0	0	0
C1034.18	NGEN	61	1	0	50	0
C575.208	NGEN	23	1	0	0	0
C1039.245	NGEN	118	1	0	107	0
C1040.98	NGEN	26	1	0	22	0
C1036.26	NGEN	4	1	0	0	1
C8.2672	GEN	2	1	0	0	0
C579.643.2	NGEN	0	1	0	2	0
C95.246	NGEN	18	1	0	0	0
1246022386190704640	NGEN	24	2	0	0	1
C115.222	NGEN	6	1	0	0	0
C1049.22	NGEN	7	1	0	0	1
1246678954712403968	NGEN	27	1	0	21	0
C101.913.1	NGEN	5	1	0	0	0
C101.861.1	NGEN	3	1	0	0	0
C33.39.1	NGEN	1	1	0	0	0
C130.105	NGEN	10	2	1	0	2
C1040.276	NGEN	9	1	0	7	0
C101.128	NGEN	15	1	0	0	2
C1040.20	NGEN	13	1	0	0	0
C100.32	NGEN	48	4	1	0	4
C115.102	NGEN	9	3	0	0	3
C579.738.1	NGEN	1	1	0	0	0
C24.1360	GEN	6	1	0	0	0
C575.216	NGEN	2	1	0	0	0
C579.621	NGEN	0	1	1	0	0
C9.83	GEN	23	1	0	0	2
C115.112	NGEN	4	1	0	0	0
C130.143	NGEN	23	1	0	0	0
C575.580	NGEN	3	1	0	0	0
C45.732	GEN	9	1	0	14	1
1278697237	NGEN	21	2	0	0	2
C579.483	NGEN	2	1	0	0	0
C579.371	NGEN	60	6	1	0	7
C1048.188	NGEN	8	1	0	9	0
C10.171	GEN	18	1	0	0	2
C60.1020	GEN	4	1	0	0	0
C12.6	NGEN	10	1	0	0	0
1245734677471625216	NGEN	10	2	0	0	1
C35.121	GEN	49	5	0	0	7
C95.440.1	NGEN	8	1	0	3	0
C1039.18	NGEN	1	1	0	0	0
C1048.80	NGEN	6	1	0	0	0
1272824629074116609	NGEN	33	2	2	0	1
C101.592	NGEN	30	2	0	0	2
C95.291	NGEN	19	1	0	6	0
1278707024	NGEN	10	1	1	0	0
C7.1949.1	GEN	16	1	0	0	3
C1048.33	GEN	8	3	0	0	2
C7.95	GEN	16	2	0	3	3
C101.290	NGEN	13	1	0	4	0
C1038.205	NGEN	1	1	0	0	0
C10.105	GEN	52	9	1	0	13
C577.342.1	NGEN	27	1	0	25	0
C579.294	NGEN	3	1	0	3	0
facebook_corpus_msr_731298	NGEN	9	1	0	9	0
C1040.368	NGEN	18	1	0	16	0
C579.595	NGEN	48	1	0	41	12
C95.13	NGEN	68	4	0	0	5
C101.933	NGEN	14	2	0	0	3
C101.663	NGEN	9	1	0	0	0
C4.660	GEN	5	1	0	0	0
C1038.211	NGEN	8	1	0	0	1
C100.15	NGEN	2	1	0	3	0
C106.27	NGEN	2	1	0	2	1
C577.34	GEN	6	1	0	0	0
1245614255308550144	NGEN	14	3	0	0	2
C130.2	NGEN	17	2	0	0	3
C1033.11	NGEN	4	1	0	2	0
C1038.116	NGEN	4	1	0	0	1
C130.185.1	GEN	16	1	0	0	0
facebook_corpus_msr_1692603	NGEN	44	1	0	0	4
C1048.44	GEN	26	2	0	0	3
C61.2105	GEN	81	1	0	63	6
C36.274	GEN	24	3	0	0	7
facebook_corpus_msr_747631	NGEN	19	1	0	14	0
facebook_corpus_msr_710049	NGEN	11	1	0	0	0
C101.31	NGEN	6	1	0	0	0
C8.4396	GEN	13	1	0	0	0
C46.115	GEN	18	2	0	0	2
C61.2222	GEN	2	1	0	0	0
facebook_corpus_msr_809654	NGEN	163	2	0	125	6
1278707459	NGEN	6	3	0	0	2
C1038.3	NGEN	3	1	0	0	0
C101.690	NGEN	103	1	2	0	0
C46.234	NGEN	21	1	0	0	0
C130.39	GEN	14	1	0	0	0
C55.90	GEN	7	3	0	0	2
C1038.66	NGEN	21	1	0	0	1
C7.953.3	GEN	43	3	0	0	3
C575.315.1	NGEN	2	1	0	0	0
C115.80	NGEN	139	7	3	0	22
C1048.163	GEN	9	1	0	9	0
C1039.259.1	NGEN	18	1	0	23	0
C10.130.1	NGEN	30	1	0	0	0
C579.110	NGEN	4	1	0	0	0
C577.38	NGEN	31	6	0	0	6
C36.428	GEN	20	3	0	0	2
facebook_corpus_msr_1972725	NGEN	2	1	0	0	0
C38.726	GEN	20	1	0	0	2
C25.465	GEN	22	2	1	0	1
C10.2	NGEN	5	1	0	0	0
C101.644	NGEN	4	1	0	0	0
facebook_corpus_msr_640516	GEN	122	1	0	116	4
C1048.201	NGEN	10	1	0	9	0
1245533374602604545	NGEN	25	4	0	0	2
C579.520	NGEN	11	3	0	0	2
C10.898	GEN	12	1	0	0	0
1246039797019234305	NGEN	11	1	0	0	1
C60.128	GEN	3	1	0	0	0
C115.68	NGEN	13	1	0	0	0
C115.60	NGEN	10	1	0	0	0
C36.988.1	GEN	36	2	0	0	4
C8.3586	GEN	11	1	0	2	0
C45.320	GEN	2	1	0	0	0
C61.8	GEN	11	1	0	0	0
C130.149	GEN	6	1	0	0	0
C1035.176	NGEN	4	1	0	2	0
C61.677	GEN	3	1	0	0	0
C44.261	GEN	2	1	0	0	0
C7.990	GEN	5	1	0	0	0
C579.708	NGEN	2	1	0	0	0
C1030.64	NGEN	21	1	0	15	7
C1038.197.1	NGEN	3	1	0	0	1
C108.40	NGEN	9	1	0	0	0
C577.298	NGEN	27	1	0	25	0
facebook_corpus_msr_809593	NGEN	65	8	1	0	8
C101.387	NGEN	11	1	1	0	0
